NoEssai,NoBloc,NoTraitement,ID,ID_bl,NtotDose,PtotDose,KtotDose,test_type,RendVendable
15027,1,1,15027-1-1,15027-1,160,150,100,K,55.77
15027,1,2,15027-1-2,15027-1,160,150,160,K,56.96
15027,1,3,15027-1-3,15027-1,160,150,220,K,57.05
15027,1,4,15027-1-4,15027-1,160,150,260,K,56.32
15027,1,5,15027-1-5,15027-1,160,150,300,K,57.14
15027,1,6,15027-1-6,15027-1,160,150,220,K,58.42
15027,2,1,15027-2-1,15027-2,160,150,100,K,45.79
15027,2,2,15027-2-2,15027-2,160,150,160,K,46.89
15027,2,3,15027-2-3,15027-2,160,150,220,K,48.53
15027,2,4,15027-2-4,15027-2,160,150,260,K,56.23
15027,2,5,15027-2-5,15027-2,160,150,300,K,57.69
15027,2,6,15027-2-6,15027-2,160,150,220,K,55.4
15027,3,1,15027-3-1,15027-3,160,150,100,K,49.18
15027,3,2,15027-3-2,15027-3,160,150,160,K,56.87
15027,3,3,15027-3-3,15027-3,160,150,220,K,51.1
15027,3,4,15027-3-4,15027-3,160,150,260,K,56.68
15027,3,5,15027-3-5,15027-3,160,150,300,K,51.28
15027,3,6,15027-3-6,15027-3,160,150,220,K,45.79
