RendVendable,tsizeMS_L,tsizeS_M,PoidsSpec,NoEssai,NoBloc,NoTraitement,ID,ID_bl,DensitePlants,PrecCropFiveClasses,Cultivar,Maturity5,growing.season,temp_moy_5years,prec_tot_5years,sdi_5years,gdd_5years,NtotDose,PtotDose,KtotDose,soilTextIlr1,soilTextIlr2,soilTextIlr3,soilTypeIlr1_3,soilTypeIlr2_3,soil_pH,soil_P1_Fv.AlP,soil_P1_Al.P,soil_K2_FvMgCa.K,soil_K2_Fv.MgCa,soil_K2_Mg.Ca,soil_P,soil_K,soil_Al,ISP1,test_type
25.79234973,-1.9720163973861284,1.3111738392710426,1.07684,73,2,7,73-2-7,73-2,43716,Cereal,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,210,215,120,2.4842288469543012,0.5031933184409049,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.21,-6.900285193440968,2.5848773185530622,-3.2150448079533938,-6.483961990023955,2.191649407959751,34.30444444,122.3751852,1327.222222,2.5846797824336,N
21.83060109,-4.349198172121819,1.0474354143428335,1.07581,73,2,8,73-2-8,73-2,43716,Cereal,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,105,129,120,2.4842288469543012,0.5031933184409049,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.21,-6.900285193440968,2.5848773185530622,-3.2150448079533938,-6.483961990023955,2.191649407959751,34.30444444,122.3751852,1327.222222,2.5846797824336,N
24.94535519,-4.299412983046625,1.1787865957277202,1.0767,73,2,9,73-2-9,73-2,43716,Cereal,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,105,215,120,2.4842288469543012,0.5031933184409049,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.21,-6.900285193440968,2.5848773185530622,-3.2150448079533938,-6.483961990023955,2.191649407959751,34.30444444,122.3751852,1327.222222,2.5846797824336,N
20.10928962,-2.980523666057192,1.1556496895564965,1.08173,73,3,1,73-3-1,73-3,43716,Cereal,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,0,215,120,2.5332268141748995,0.503193318440905,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.14,-6.831281952127199,2.506456862029206,-3.1796352379566346,-6.533159316031489,2.191917918442026,39.4562963,122.4755556,1366.296296,2.8878286807563738,N
19.23497268,-2.248117091574343,1.3135506711583522,1.07891,73,3,2,73-3-2,73-3,43716,Cereal,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,70,215,120,2.5332268141748995,0.503193318440905,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.14,-6.831281952127199,2.506456862029206,-3.1796352379566346,-6.533159316031489,2.191917918442026,39.4562963,122.4755556,1366.296296,2.8878286807563738,N
26.91256831,-3.036226785025166,1.3378664810909051,1.07648,73,3,3,73-3-3,73-3,43716,Cereal,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,105,215,120,2.5332268141748995,0.503193318440905,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.14,-6.831281952127199,2.506456862029206,-3.1796352379566346,-6.533159316031489,2.191917918442026,39.4562963,122.4755556,1366.296296,2.8878286807563738,N
33.66120219,-2.569428556630311,1.6326590469275568,1.07972,73,3,4,73-3-4,73-3,43716,Cereal,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,140,215,120,2.5332268141748995,0.503193318440905,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.14,-6.831281952127199,2.506456862029206,-3.1796352379566346,-6.533159316031489,2.191917918442026,39.4562963,122.4755556,1366.296296,2.8878286807563738,N
23.06010929,-1.7422385321233647,1.3021725875095258,1.07507,73,3,5,73-3-5,73-3,43716,Cereal,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,140,215,120,2.5332268141748995,0.503193318440905,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.14,-6.831281952127199,2.506456862029206,-3.1796352379566346,-6.533159316031489,2.191917918442026,39.4562963,122.4755556,1366.296296,2.8878286807563738,N
23.66120219,-4.305279880902641,1.163832419531629,1.07409,73,3,6,73-3-6,73-3,43716,Cereal,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,175,215,120,2.5332268141748995,0.503193318440905,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.14,-6.831281952127199,2.506456862029206,-3.1796352379566346,-6.533159316031489,2.191917918442026,39.4562963,122.4755556,1366.296296,2.8878286807563738,N
26.80327869,-2.9209382335663565,1.372646505929775,1.07611,73,3,7,73-3-7,73-3,43716,Cereal,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,210,215,120,2.5332268141748995,0.503193318440905,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.14,-6.831281952127199,2.506456862029206,-3.1796352379566346,-6.533159316031489,2.191917918442026,39.4562963,122.4755556,1366.296296,2.8878286807563738,N
25.71038251,-2.551831120925955,1.301376744189303,1.07646,73,3,8,73-3-8,73-3,43716,Cereal,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,105,129,120,2.5332268141748995,0.503193318440905,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.14,-6.831281952127199,2.506456862029206,-3.1796352379566346,-6.533159316031489,2.191917918442026,39.4562963,122.4755556,1366.296296,2.8878286807563738,N
29.18032787,-1.3197936237538606,1.6182195107356983,1.07617,73,3,9,73-3-9,73-3,43716,Cereal,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,105,215,120,2.5332268141748995,0.503193318440905,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.14,-6.831281952127199,2.506456862029206,-3.1796352379566346,-6.533159316031489,2.191917918442026,39.4562963,122.4755556,1366.296296,2.8878286807563738,N
27.95081967,-4.167601426806012,1.4892445137026966,1.08303,74,1,1,74-1-1,74-1,43716,LRC,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,0,215,120,2.5326414056253452,0.503193318440905,-0.24959962218664067,-2.384684059784833,-2.4054598201063713,5.17,-6.867963067881677,2.530161691650005,-3.188912421329783,-6.495605041262047,2.155783759394293,37.09740741,124.9385185,1328.407407,2.792622746193405,N
36.17486339,-1.9956457992867396,1.8696103705111424,1.08129,74,1,2,74-1-2,74-1,43716,LRC,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,70,215,120,2.5326414056253452,0.503193318440905,-0.24959962218664067,-2.384684059784833,-2.4054598201063713,5.17,-6.867963067881677,2.530161691650005,-3.188912421329783,-6.495605041262047,2.155783759394293,37.09740741,124.9385185,1328.407407,2.792622746193405,N
37.81420765,-1.0366458933078797,1.8590942193299247,1.08485,74,1,3,74-1-3,74-1,43716,LRC,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,105,215,120,2.5326414056253452,0.503193318440905,-0.24959962218664067,-2.384684059784833,-2.4054598201063713,5.17,-6.867963067881677,2.530161691650005,-3.188912421329783,-6.495605041262047,2.155783759394293,37.09740741,124.9385185,1328.407407,2.792622746193405,N
34.28961749,-1.9636282388472106,1.7270001509041344,1.07957,74,1,4,74-1-4,74-1,43716,LRC,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,140,215,120,2.5326414056253452,0.503193318440905,-0.24959962218664067,-2.384684059784833,-2.4054598201063713,5.17,-6.867963067881677,2.530161691650005,-3.188912421329783,-6.495605041262047,2.155783759394293,37.09740741,124.9385185,1328.407407,2.792622746193405,N
37.78688525,-2.466879372112259,1.9276717735095716,1.07783,74,1,5,74-1-5,74-1,43716,LRC,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,140,215,120,2.5326414056253452,0.503193318440905,-0.24959962218664067,-2.384684059784833,-2.4054598201063713,5.17,-6.867963067881677,2.530161691650005,-3.188912421329783,-6.495605041262047,2.155783759394293,37.09740741,124.9385185,1328.407407,2.792622746193405,N
32.62295082,-1.35986853824426,2.0225770265059033,1.07909,74,1,6,74-1-6,74-1,43716,LRC,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,175,215,120,2.5326414056253452,0.503193318440905,-0.24959962218664067,-2.384684059784833,-2.4054598201063713,5.17,-6.867963067881677,2.530161691650005,-3.188912421329783,-6.495605041262047,2.155783759394293,37.09740741,124.9385185,1328.407407,2.792622746193405,N
33.68852459,-1.870361130956373,1.6720907946642871,1.078,74,1,7,74-1-7,74-1,43716,LRC,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,210,215,120,2.5326414056253452,0.503193318440905,-0.24959962218664067,-2.384684059784833,-2.4054598201063713,5.17,-6.867963067881677,2.530161691650005,-3.188912421329783,-6.495605041262047,2.155783759394293,37.09740741,124.9385185,1328.407407,2.792622746193405,N
37.24043716,-0.8374842823579713,1.832813577712158,1.0807,74,1,8,74-1-8,74-1,43716,LRC,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,105,129,120,2.5326414056253452,0.503193318440905,-0.24959962218664067,-2.384684059784833,-2.4054598201063713,5.17,-6.867963067881677,2.530161691650005,-3.188912421329783,-6.495605041262047,2.155783759394293,37.09740741,124.9385185,1328.407407,2.792622746193405,N
39.3442623,-1.3382295211493205,1.9056087848629981,1.079,74,1,9,74-1-9,74-1,43716,LRC,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,105,215,120,2.5326414056253452,0.503193318440905,-0.24959962218664067,-2.384684059784833,-2.4054598201063713,5.17,-6.867963067881677,2.530161691650005,-3.188912421329783,-6.495605041262047,2.155783759394293,37.09740741,124.9385185,1328.407407,2.792622746193405,N
28.57923497,-3.17675823081519,1.3814265731740596,1.07862,74,2,1,74-2-1,74-2,43716,LRC,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,0,215,120,2.4842288469543012,0.5031933184409049,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.21,-6.900285193440968,2.5848773185530622,-3.2150448079533938,-6.483961990023955,2.191649407959751,34.30444444,122.3751852,1327.222222,2.5846797824336,N
32.89617486,-1.6661453581741377,1.4800642918533378,1.08345,74,2,2,74-2-2,74-2,43716,LRC,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,70,215,120,2.4842288469543012,0.5031933184409049,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.21,-6.900285193440968,2.5848773185530622,-3.2150448079533938,-6.483961990023955,2.191649407959751,34.30444444,122.3751852,1327.222222,2.5846797824336,N
36.20218579,-0.8787852057377182,1.7957436768293846,1.07825,74,2,3,74-2-3,74-2,43716,LRC,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,105,215,120,2.4842288469543012,0.5031933184409049,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.21,-6.900285193440968,2.5848773185530622,-3.2150448079533938,-6.483961990023955,2.191649407959751,34.30444444,122.3751852,1327.222222,2.5846797824336,N
28.98907104,-2.3635794708035496,1.4834465927249418,1.0815,74,2,4,74-2-4,74-2,43716,LRC,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,140,215,120,2.4842288469543012,0.5031933184409049,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.21,-6.900285193440968,2.5848773185530622,-3.2150448079533938,-6.483961990023955,2.191649407959751,34.30444444,122.3751852,1327.222222,2.5846797824336,N
29.69945355,-1.692451337528683,1.9741494121372214,1.07972,74,2,5,74-2-5,74-2,43716,LRC,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,140,215,120,2.4842288469543012,0.5031933184409049,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.21,-6.900285193440968,2.5848773185530622,-3.2150448079533938,-6.483961990023955,2.191649407959751,34.30444444,122.3751852,1327.222222,2.5846797824336,N
33.7704918,-1.4796484297250543,1.7080486189345432,1.08168,74,2,6,74-2-6,74-2,43716,LRC,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,175,215,120,2.4842288469543012,0.5031933184409049,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.21,-6.900285193440968,2.5848773185530622,-3.2150448079533938,-6.483961990023955,2.191649407959751,34.30444444,122.3751852,1327.222222,2.5846797824336,N
40.27322404,-1.3624473752682982,2.0587109005316298,1.08006,74,2,7,74-2-7,74-2,43716,LRC,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,210,215,120,2.4842288469543012,0.5031933184409049,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.21,-6.900285193440968,2.5848773185530622,-3.2150448079533938,-6.483961990023955,2.191649407959751,34.30444444,122.3751852,1327.222222,2.5846797824336,N
37.18579235,-1.1921564705059176,1.8549779936080633,1.0762100000000001,74,2,8,74-2-8,74-2,43716,LRC,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,105,129,120,2.4842288469543012,0.5031933184409049,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.21,-6.900285193440968,2.5848773185530622,-3.2150448079533938,-6.483961990023955,2.191649407959751,34.30444444,122.3751852,1327.222222,2.5846797824336,N
35.0273224,-2.0524679134615353,1.6992669184586366,1.07914,74,2,9,74-2-9,74-2,43716,LRC,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,105,215,120,2.4842288469543012,0.5031933184409049,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.21,-6.900285193440968,2.5848773185530622,-3.2150448079533938,-6.483961990023955,2.191649407959751,34.30444444,122.3751852,1327.222222,2.5846797824336,N
29.3442623,-1.833626851094459,1.668634282995499,1.08102,74,3,1,74-3-1,74-3,43716,LRC,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,0,215,120,2.5332268141748995,0.503193318440905,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.14,-6.831281952127199,2.506456862029206,-3.1796352379566346,-6.533159316031489,2.191917918442026,39.4562963,122.4755556,1366.296296,2.8878286807563738,N
38.96174863,-1.7918755318472686,1.6383641999627223,1.08639,74,3,2,74-3-2,74-3,43716,LRC,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,70,215,120,2.5332268141748995,0.503193318440905,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.14,-6.831281952127199,2.506456862029206,-3.1796352379566346,-6.533159316031489,2.191917918442026,39.4562963,122.4755556,1366.296296,2.8878286807563738,N
33.1147541,-2.3401647827643384,1.8629315395142438,1.07983,74,3,3,74-3-3,74-3,43716,LRC,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,105,215,120,2.5332268141748995,0.503193318440905,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.14,-6.831281952127199,2.506456862029206,-3.1796352379566346,-6.533159316031489,2.191917918442026,39.4562963,122.4755556,1366.296296,2.8878286807563738,N
37.24043716,-0.811201981323403,1.9166914348312405,1.07868,74,3,4,74-3-4,74-3,43716,LRC,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,140,215,120,2.5332268141748995,0.503193318440905,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.14,-6.831281952127199,2.506456862029206,-3.1796352379566346,-6.533159316031489,2.191917918442026,39.4562963,122.4755556,1366.296296,2.8878286807563738,N
36.58469945,-1.4530332900042802,1.715075638994403,1.07791,74,3,5,74-3-5,74-3,43716,LRC,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,140,215,120,2.5332268141748995,0.503193318440905,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.14,-6.831281952127199,2.506456862029206,-3.1796352379566346,-6.533159316031489,2.191917918442026,39.4562963,122.4755556,1366.296296,2.8878286807563738,N
34.80874317,-1.5567909729226068,1.9235115396434994,1.07919,74,3,6,74-3-6,74-3,43716,LRC,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,175,215,120,2.5332268141748995,0.503193318440905,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.14,-6.831281952127199,2.506456862029206,-3.1796352379566346,-6.533159316031489,2.191917918442026,39.4562963,122.4755556,1366.296296,2.8878286807563738,N
32.21311475,-1.4317110398759103,1.7910530799474336,1.07966,74,3,7,74-3-7,74-3,43716,LRC,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,210,215,120,2.5332268141748995,0.503193318440905,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.14,-6.831281952127199,2.506456862029206,-3.1796352379566346,-6.533159316031489,2.191917918442026,39.4562963,122.4755556,1366.296296,2.8878286807563738,N
36.74863388,-1.6849916981380646,1.7974769846311218,1.08321,74,3,8,74-3-8,74-3,43716,LRC,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,105,129,120,2.5332268141748995,0.503193318440905,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.14,-6.831281952127199,2.506456862029206,-3.1796352379566346,-6.533159316031489,2.191917918442026,39.4562963,122.4755556,1366.296296,2.8878286807563738,N
34.18032787,-3.3472925713893007,1.6090196231769693,1.08381,74,3,9,74-3-9,74-3,43716,LRC,Superior,early mid-season,106,17.799109504496563,444.46,-0.71954842004721975,1890.4,105,215,120,2.5332268141748995,0.503193318440905,-0.24959962218664078,-2.384684059784833,-2.4054598201063713,5.14,-6.831281952127199,2.506456862029206,-3.1796352379566346,-6.533159316031489,2.191917918442026,39.4562963,122.4755556,1366.296296,2.8878286807563738,N
17.97814208,-4.37856004130307,0.9642474945407431,1.08233,75,1,1,75-1-1,75-1,43716,LRC,Kennebec,mid-season,114,17.52958352402746,463.66,-0.7228010834025792,2002,0,215,120,2.5326414056253452,0.503193318440905,-0.24959962218664067,-2.384684059784833,-2.4054598201063713,5.17,-6.867963067881677,2.530161691650005,-3.188912421329783,-6.495605041262047,2.155783759394293,37.09740741,124.9385185,1328.407407,2.792622746193405,N
22.75956284,-0.9616499919185132,1.7335219338872934,1.07626,75,1,2,75-1-2,75-1,43716,LRC,Kennebec,mid-season,114,17.52958352402746,463.66,-0.7228010834025792,2002,70,215,120,2.5326414056253452,0.503193318440905,-0.24959962218664067,-2.384684059784833,-2.4054598201063713,5.17,-6.867963067881677,2.530161691650005,-3.188912421329783,-6.495605041262047,2.155783759394293,37.09740741,124.9385185,1328.407407,2.792622746193405,N
25.16393443,-1.1998118170535221,1.5365021888024972,1.07865,75,1,3,75-1-3,75-1,43716,LRC,Kennebec,mid-season,114,17.52958352402746,463.66,-0.7228010834025792,2002,105,215,120,2.5326414056253452,0.503193318440905,-0.24959962218664067,-2.384684059784833,-2.4054598201063713,5.17,-6.867963067881677,2.530161691650005,-3.188912421329783,-6.495605041262047,2.155783759394293,37.09740741,124.9385185,1328.407407,2.792622746193405,N
