,NtotDose,PtotDose,KtotDose,K,yield_knn,yield_rf,yield_nn,yield_gp,cost,gp_revenue,gp_benefit
137,0.24120523519998266,-1.442681982076399,137.0,113.71,32.90596047196976,24.527073585494563,28.981898602534567,30.002035608891113,123.3,7500.5089022227785,7377.208902222778
138,0.24120523519998266,-1.442681982076399,138.0,114.53999999999999,32.91005642259928,24.527073585494563,28.959456615934947,30.0107853918445,124.2,7502.696347961125,7378.496347961125
139,0.24120523519998266,-1.442681982076399,139.0,115.36999999999999,32.914136403848524,24.527073585494563,28.93638334877601,30.01937777532569,125.10000000000001,7504.844443831423,7379.744443831422
140,0.24120523519998266,-1.442681982076399,140.0,116.19999999999999,32.91820019155223,24.527073585494563,28.912686311863986,30.02781444063647,126.0,7506.9536101591175,7380.9536101591175
141,0.24120523519998266,-1.442681982076399,141.0,117.03,33.35931868001009,24.34982387821195,28.888373414411163,30.036097140627266,126.9,7509.024285156816,7382.124285156817
142,0.24120523519998266,-1.442681982076399,142.0,117.86,33.36312393866074,24.34982387821195,28.863452964517688,30.044227698424162,127.8,7511.05692460604,7383.25692460604
143,0.24120523519998266,-1.442681982076399,143.0,118.69,33.36691088514299,24.34982387821195,28.837933669182206,30.052208006126854,128.70000000000002,7513.052001531713,7384.3520015317135
144,0.24120523519998266,-1.442681982076399,144.0,119.52,33.37067932998907,24.34982387821195,28.811824633830255,30.060040023478884,129.6,7515.010005869721,7385.41000586972
145,0.24120523519998266,-1.442681982076399,145.0,120.35,33.37442908954746,24.34982387821195,28.78513536134994,30.06772577651067,130.5,7516.931444127667,7386.431444127667
146,0.24120523519998266,-1.442681982076399,146.0,121.17999999999999,33.37815998596916,24.34982387821195,28.757875750625647,30.07526735615617,131.4,7518.816839039043,7387.416839039043
147,0.24120523519998266,-1.442681982076399,147.0,122.00999999999999,33.38187184719221,24.34982387821195,28.730056094561395,30.08266691684381,132.3,7520.666729210952,7388.366729210952
148,0.24120523519998266,-1.442681982076399,148.0,122.83999999999999,33.38556450692439,24.34982387821195,28.701687077586328,30.089926675062994,133.20000000000002,7522.4816687657485,7389.281668765749
149,0.24120523519998266,-1.442681982076399,149.0,123.66999999999999,33.389237804624365,24.34982387821195,28.672779772636027,30.097048907906448,134.1,7524.262226976612,7390.162226976611
150,0.24120523519998266,-1.442681982076399,150.0,124.5,33.39289158548091,24.34982387821195,28.6433456376045,30.104035951589513,135.0,7526.008987897379,7391.008987897379
151,0.24120523519998266,-1.442681982076399,151.0,125.33,33.396525700390534,24.34982387821195,28.61339651126269,30.110890199947473,135.9,7527.722549986868,7391.822549986869
152,0.24120523519998266,-1.442681982076399,152.0,126.16,33.40014000593332,24.34982387821195,28.582944608640688,30.117614102911233,136.8,7529.403525727808,7392.603525727808
153,0.24120523519998266,-1.442681982076399,153.0,126.99,33.40373436434709,24.34982387821195,28.552002515872065,30.124210164962598,137.70000000000002,7531.05254124065,7393.35254124065
154,0.24120523519998266,-1.442681982076399,154.0,127.82,33.407308643499796,24.34982387821195,28.520583184499927,30.13068094357009,138.6,7532.670235892523,7394.070235892523
155,0.24120523519998266,-1.442681982076399,155.0,128.65,33.41086271686026,24.34982387821195,28.488699925245758,30.137029047605957,139.5,7534.257261901489,7394.757261901489
156,0.24120523519998266,-1.442681982076399,156.0,129.48,33.414396463467206,24.34982387821195,28.456366401243343,30.14325713574518,140.4,7535.814283936295,7395.414283936296
157,0.24120523519998266,-1.442681982076399,157.0,130.31,33.417909767896575,24.34982387821195,28.423596620741282,30.14936791484792,141.3,7537.34197871198,7396.04197871198
158,0.24120523519998266,-1.442681982076399,158.0,131.14,33.421402520227176,24.34982387821195,28.390404929279562,30.15536413832568,142.20000000000002,7538.84103458142,7396.64103458142
159,0.24120523519998266,-1.442681982076399,159.0,131.97,33.42487461600468,24.34982387821195,28.356806001346058,30.161248604492435,143.1,7540.312151123108,7397.212151123108
160,0.24120523519998266,-1.442681982076399,160.0,132.79999999999998,33.428325956203935,24.34982387821195,28.322814831521267,30.16702415490151,144.0,7541.756038725378,7397.756038725378
161,0.24120523519998266,-1.442681982076399,161.0,133.63,33.43175644718966,24.34982387821195,28.288446725120252,30.17269367266945,144.9,7543.173418167363,7398.273418167363
162,0.24120523519998266,-1.442681982076399,162.0,134.45999999999998,33.4351660006755,24.34982387821195,28.2537172883423,30.178260080787094,145.8,7544.565020196774,7398.765020196774
163,0.24120523519998266,-1.442681982076399,163.0,135.29,33.43855453368144,24.34982387821195,28.218642417940522,30.183726340419653,146.70000000000002,7545.931585104913,7399.231585104913
164,0.24120523519998266,-1.442681982076399,164.0,136.12,33.441921968489694,24.34982387821195,28.183238290424356,30.189095449196163,147.6,7547.273862299041,7399.673862299041
